,video_id,sequence,video_frame,sequence_frame,image_id,annotations,clamped_annotations,sub_sequence_id,n_annotations,empty_sub_sequence,is_train
12730,1,60754,9165,749,1-9165,"[{'x': 477, 'y': 136, 'width': 45, 'height': 38}, {'x': 245, 'y': 395, 'width': 69, 'height': 52}, {'x': 606, 'y': 658, 'width': 66, 'height': 61}, {'x': 568, 'y': 408, 'width': 77, 'height': 72}, {'x': 525, 'y': 418, 'width': 70, 'height': 65}, {'x': 514, 'y': 477, 'width': 71, 'height': 73}, {'x': 349, 'y': 693, 'width': 41, 'height': 26}, {'x': 309, 'y': 473, 'width': 44, 'height': 59}, {'x': 213, 'y': 258, 'width': 48, 'height': 42}, {'x': 614, 'y': 465, 'width': 84, 'height': 73}, {'x': 1189, 'y': 654, 'width': 81, 'height': 65}, {'x': 148, 'y': 281, 'width': 39, 'height': 31}, {'x': 428, 'y': 97, 'width': 35, 'height': 33}, {'x': 701, 'y': 455, 'width': 82, 'height': 39}]","[{'x': 477, 'y': 136, 'width': 45, 'height': 38}, {'x': 245, 'y': 395, 'width': 69, 'height': 52}, {'x': 606, 'y': 658, 'width': 66, 'height': 61}, {'x': 568, 'y': 408, 'width': 77, 'height': 72}, {'x': 525, 'y': 418, 'width': 70, 'height': 65}, {'x': 514, 'y': 477, 'width': 71, 'height': 73}, {'x': 349, 'y': 693, 'width': 41, 'height': 26}, {'x': 309, 'y': 473, 'width': 44, 'height': 59}, {'x': 213, 'y': 258, 'width': 48, 'height': 42}, {'x': 614, 'y': 465, 'width': 84, 'height': 73}, {'x': 1189, 'y': 654, 'width': 81, 'height': 65}, {'x': 148, 'y': 281, 'width': 39, 'height': 31}, {'x': 428, 'y': 97, 'width': 35, 'height': 33}, {'x': 701, 'y': 455, 'width': 82, 'height': 39}]",60754014,14,False,True
12731,1,60754,9166,750,1-9166,"[{'x': 476, 'y': 150, 'width': 45, 'height': 40}, {'x': 243, 'y': 413, 'width': 69, 'height': 52}, {'x': 613, 'y': 683, 'width': 66, 'height': 36}, {'x': 565, 'y': 425, 'width': 83, 'height': 75}, {'x': 525, 'y': 438, 'width': 70, 'height': 68}, {'x': 514, 'y': 496, 'width': 71, 'height': 78}, {'x': 306, 'y': 490, 'width': 46, 'height': 66}, {'x': 210, 'y': 274, 'width': 48, 'height': 42}, {'x': 616, 'y': 486, 'width': 87, 'height': 79}, {'x': 142, 'y': 300, 'width': 39, 'height': 31}, {'x': 426, 'y': 110, 'width': 35, 'height': 33}, {'x': 702, 'y': 481, 'width': 82, 'height': 39}]","[{'x': 476, 'y': 150, 'width': 45, 'height': 40}, {'x': 243, 'y': 413, 'width': 69, 'height': 52}, {'x': 613, 'y': 683, 'width': 66, 'height': 36}, {'x': 565, 'y': 425, 'width': 83, 'height': 75}, {'x': 525, 'y': 438, 'width': 70, 'height': 68}, {'x': 514, 'y': 496, 'width': 71, 'height': 78}, {'x': 306, 'y': 490, 'width': 46, 'height': 66}, {'x': 210, 'y': 274, 'width': 48, 'height': 42}, {'x': 616, 'y': 486, 'width': 87, 'height': 79}, {'x': 142, 'y': 300, 'width': 39, 'height': 31}, {'x': 426, 'y': 110, 'width': 35, 'height': 33}, {'x': 702, 'y': 481, 'width': 82, 'height': 39}]",60754015,12,False,True
12732,1,60754,9167,751,1-9167,"[{'x': 474, 'y': 169, 'width': 45, 'height': 40}, {'x': 236, 'y': 436, 'width': 69, 'height': 55}, {'x': 564, 'y': 454, 'width': 83, 'height': 75}, {'x': 522, 'y': 466, 'width': 70, 'height': 68}, {'x': 512, 'y': 526, 'width': 71, 'height': 78}, {'x': 300, 'y': 517, 'width': 46, 'height': 66}, {'x': 204, 'y': 295, 'width': 48, 'height': 42}, {'x': 615, 'y': 516, 'width': 87, 'height': 79}, {'x': 136, 'y': 320, 'width': 39, 'height': 31}, {'x': 424, 'y': 130, 'width': 35, 'height': 33}, {'x': 702, 'y': 508, 'width': 82, 'height': 39}]","[{'x': 474, 'y': 169, 'width': 45, 'height': 40}, {'x': 236, 'y': 436, 'width': 69, 'height': 55}, {'x': 564, 'y': 454, 'width': 83, 'height': 75}, {'x': 522, 'y': 466, 'width': 70, 'height': 68}, {'x': 512, 'y': 526, 'width': 71, 'height': 78}, {'x': 300, 'y': 517, 'width': 46, 'height': 66}, {'x': 204, 'y': 295, 'width': 48, 'height': 42}, {'x': 615, 'y': 516, 'width': 87, 'height': 79}, {'x': 136, 'y': 320, 'width': 39, 'height': 31}, {'x': 424, 'y': 130, 'width': 35, 'height': 33}, {'x': 702, 'y': 508, 'width': 82, 'height': 39}]",60754015,11,False,True
12733,1,60754,9168,752,1-9168,"[{'x': 471, 'y': 188, 'width': 45, 'height': 40}, {'x': 230, 'y': 458, 'width': 69, 'height': 58}, {'x': 562, 'y': 483, 'width': 83, 'height': 75}, {'x': 520, 'y': 494, 'width': 70, 'height': 68}, {'x': 510, 'y': 556, 'width': 71, 'height': 78}, {'x': 294, 'y': 544, 'width': 46, 'height': 66}, {'x': 198, 'y': 315, 'width': 48, 'height': 42}, {'x': 614, 'y': 546, 'width': 87, 'height': 79}, {'x': 131, 'y': 342, 'width': 39, 'height': 31}, {'x': 421, 'y': 149, 'width': 35, 'height': 33}, {'x': 703, 'y': 534, 'width': 82, 'height': 39}]","[{'x': 471, 'y': 188, 'width': 45, 'height': 40}, {'x': 230, 'y': 458, 'width': 69, 'height': 58}, {'x': 562, 'y': 483, 'width': 83, 'height': 75}, {'x': 520, 'y': 494, 'width': 70, 'height': 68}, {'x': 510, 'y': 556, 'width': 71, 'height': 78}, {'x': 294, 'y': 544, 'width': 46, 'height': 66}, {'x': 198, 'y': 315, 'width': 48, 'height': 42}, {'x': 614, 'y': 546, 'width': 87, 'height': 79}, {'x': 131, 'y': 342, 'width': 39, 'height': 31}, {'x': 421, 'y': 149, 'width': 35, 'height': 33}, {'x': 703, 'y': 534, 'width': 82, 'height': 39}]",60754015,11,False,True
12734,1,60754,9169,753,1-9169,"[{'x': 469, 'y': 206, 'width': 45, 'height': 40}, {'x': 224, 'y': 480, 'width': 69, 'height': 61}, {'x': 560, 'y': 512, 'width': 83, 'height': 75}, {'x': 518, 'y': 521, 'width': 70, 'height': 68}, {'x': 508, 'y': 586, 'width': 71, 'height': 78}, {'x': 289, 'y': 571, 'width': 46, 'height': 66}, {'x': 192, 'y': 336, 'width': 48, 'height': 42}, {'x': 613, 'y': 576, 'width': 87, 'height': 79}, {'x': 125, 'y': 363, 'width': 39, 'height': 31}, {'x': 419, 'y': 169, 'width': 35, 'height': 33}, {'x': 705, 'y': 562, 'width': 83, 'height': 42}]","[{'x': 469, 'y': 206, 'width': 45, 'height': 40}, {'x': 224, 'y': 480, 'width': 69, 'height': 61}, {'x': 560, 'y': 512, 'width': 83, 'height': 75}, {'x': 518, 'y': 521, 'width': 70, 'height': 68}, {'x': 508, 'y': 586, 'width': 71, 'height': 78}, {'x': 289, 'y': 571, 'width': 46, 'height': 66}, {'x': 192, 'y': 336, 'width': 48, 'height': 42}, {'x': 613, 'y': 576, 'width': 87, 'height': 79}, {'x': 125, 'y': 363, 'width': 39, 'height': 31}, {'x': 419, 'y': 169, 'width': 35, 'height': 33}, {'x': 705, 'y': 562, 'width': 83, 'height': 42}]",60754015,11,False,True
12735,1,60754,9170,754,1-9170,"[{'x': 465, 'y': 226, 'width': 45, 'height': 40}, {'x': 218, 'y': 503, 'width': 69, 'height': 61}, {'x': 559, 'y': 540, 'width': 83, 'height': 75}, {'x': 518, 'y': 551, 'width': 70, 'height': 68}, {'x': 506, 'y': 615, 'width': 71, 'height': 77}, {'x': 282, 'y': 593, 'width': 46, 'height': 66}, {'x': 187, 'y': 357, 'width': 48, 'height': 42}, {'x': 609, 'y': 603, 'width': 87, 'height': 79}, {'x': 118, 'y': 383, 'width': 39, 'height': 32}, {'x': 414, 'y': 187, 'width': 35, 'height': 33}, {'x': 707, 'y': 591, 'width': 85, 'height': 44}]","[{'x': 465, 'y': 226, 'width': 45, 'height': 40}, {'x': 218, 'y': 503, 'width': 69, 'height': 61}, {'x': 559, 'y': 540, 'width': 83, 'height': 75}, {'x': 518, 'y': 551, 'width': 70, 'height': 68}, {'x': 506, 'y': 615, 'width': 71, 'height': 77}, {'x': 282, 'y': 593, 'width': 46, 'height': 66}, {'x': 187, 'y': 357, 'width': 48, 'height': 42}, {'x': 609, 'y': 603, 'width': 87, 'height': 79}, {'x': 118, 'y': 383, 'width': 39, 'height': 32}, {'x': 414, 'y': 187, 'width': 35, 'height': 33}, {'x': 707, 'y': 591, 'width': 85, 'height': 44}]",60754015,11,False,True
12736,1,60754,9171,755,1-9171,"[{'x': 463, 'y': 244, 'width': 45, 'height': 40}, {'x': 210, 'y': 527, 'width': 73, 'height': 61}, {'x': 557, 'y': 569, 'width': 83, 'height': 75}, {'x': 514, 'y': 581, 'width': 70, 'height': 68}, {'x': 504, 'y': 644, 'width': 71, 'height': 75}, {'x': 277, 'y': 622, 'width': 46, 'height': 66}, {'x': 179, 'y': 377, 'width': 51, 'height': 44}, {'x': 614, 'y': 646, 'width': 87, 'height': 66}, {'x': 111, 'y': 404, 'width': 40, 'height': 34}, {'x': 413, 'y': 205, 'width': 35, 'height': 33}, {'x': 710, 'y': 620, 'width': 86, 'height': 46}]","[{'x': 463, 'y': 244, 'width': 45, 'height': 40}, {'x': 210, 'y': 527, 'width': 73, 'height': 61}, {'x': 557, 'y': 569, 'width': 83, 'height': 75}, {'x': 514, 'y': 581, 'width': 70, 'height': 68}, {'x': 504, 'y': 644, 'width': 71, 'height': 75}, {'x': 277, 'y': 622, 'width': 46, 'height': 66}, {'x': 179, 'y': 377, 'width': 51, 'height': 44}, {'x': 614, 'y': 646, 'width': 87, 'height': 66}, {'x': 111, 'y': 404, 'width': 40, 'height': 34}, {'x': 413, 'y': 205, 'width': 35, 'height': 33}, {'x': 710, 'y': 620, 'width': 86, 'height': 46}]",60754015,11,False,True
12737,1,60754,9172,756,1-9172,"[{'x': 462, 'y': 262, 'width': 45, 'height': 40}, {'x': 202, 'y': 550, 'width': 77, 'height': 62}, {'x': 555, 'y': 598, 'width': 83, 'height': 75}, {'x': 510, 'y': 612, 'width': 70, 'height': 68}, {'x': 505, 'y': 669, 'width': 71, 'height': 50}, {'x': 272, 'y': 651, 'width': 46, 'height': 66}, {'x': 172, 'y': 397, 'width': 54, 'height': 46}, {'x': 615, 'y': 665, 'width': 87, 'height': 54}, {'x': 105, 'y': 425, 'width': 40, 'height': 34}, {'x': 412, 'y': 224, 'width': 35, 'height': 33}, {'x': 712, 'y': 649, 'width': 88, 'height': 49}]","[{'x': 462, 'y': 262, 'width': 45, 'height': 40}, {'x': 202, 'y': 550, 'width': 77, 'height': 62}, {'x': 555, 'y': 598, 'width': 83, 'height': 75}, {'x': 510, 'y': 612, 'width': 70, 'height': 68}, {'x': 505, 'y': 669, 'width': 71, 'height': 50}, {'x': 272, 'y': 651, 'width': 46, 'height': 66}, {'x': 172, 'y': 397, 'width': 54, 'height': 46}, {'x': 615, 'y': 665, 'width': 87, 'height': 54}, {'x': 105, 'y': 425, 'width': 40, 'height': 34}, {'x': 412, 'y': 224, 'width': 35, 'height': 33}, {'x': 712, 'y': 649, 'width': 88, 'height': 49}]",60754015,11,False,True
12738,1,60754,9173,757,1-9173,"[{'x': 460, 'y': 280, 'width': 45, 'height': 40}, {'x': 194, 'y': 573, 'width': 82, 'height': 62}, {'x': 552, 'y': 627, 'width': 83, 'height': 75}, {'x': 506, 'y': 642, 'width': 70, 'height': 68}, {'x': 267, 'y': 676, 'width': 46, 'height': 43}, {'x': 165, 'y': 417, 'width': 57, 'height': 48}, {'x': 98, 'y': 447, 'width': 40, 'height': 34}, {'x': 411, 'y': 243, 'width': 35, 'height': 33}]","[{'x': 460, 'y': 280, 'width': 45, 'height': 40}, {'x': 194, 'y': 573, 'width': 82, 'height': 62}, {'x': 552, 'y': 627, 'width': 83, 'height': 75}, {'x': 506, 'y': 642, 'width': 70, 'height': 68}, {'x': 267, 'y': 676, 'width': 46, 'height': 43}, {'x': 165, 'y': 417, 'width': 57, 'height': 48}, {'x': 98, 'y': 447, 'width': 40, 'height': 34}, {'x': 411, 'y': 243, 'width': 35, 'height': 33}]",60754015,8,False,True
12739,1,60754,9174,758,1-9174,"[{'x': 458, 'y': 294, 'width': 45, 'height': 40}, {'x': 189, 'y': 598, 'width': 82, 'height': 62}, {'x': 556, 'y': 652, 'width': 83, 'height': 67}, {'x': 505, 'y': 663, 'width': 70, 'height': 56}, {'x': 168, 'y': 434, 'width': 57, 'height': 48}, {'x': 93, 'y': 464, 'width': 41, 'height': 37}, {'x': 408, 'y': 258, 'width': 35, 'height': 34}, {'x': 338, 'y': 86, 'width': 40, 'height': 26}]","[{'x': 458, 'y': 294, 'width': 45, 'height': 40}, {'x': 189, 'y': 598, 'width': 82, 'height': 62}, {'x': 556, 'y': 652, 'width': 83, 'height': 67}, {'x': 505, 'y': 663, 'width': 70, 'height': 56}, {'x': 168, 'y': 434, 'width': 57, 'height': 48}, {'x': 93, 'y': 464, 'width': 41, 'height': 37}, {'x': 408, 'y': 258, 'width': 35, 'height': 34}, {'x': 338, 'y': 86, 'width': 40, 'height': 26}]",60754015,8,False,True
12740,1,60754,9175,759,1-9175,"[{'x': 456, 'y': 308, 'width': 45, 'height': 40}, {'x': 186, 'y': 620, 'width': 82, 'height': 62}, {'x': 569, 'y': 685, 'width': 83, 'height': 34}, {'x': 500, 'y': 683, 'width': 70, 'height': 36}, {'x': 164, 'y': 452, 'width': 57, 'height': 48}, {'x': 88, 'y': 482, 'width': 42, 'height': 41}, {'x': 405, 'y': 272, 'width': 36, 'height': 35}, {'x': 342, 'y': 208, 'width': 26, 'height': 26}, {'x': 335, 'y': 99, 'width': 40, 'height': 26}]","[{'x': 456, 'y': 308, 'width': 45, 'height': 40}, {'x': 186, 'y': 620, 'width': 82, 'height': 62}, {'x': 569, 'y': 685, 'width': 83, 'height': 34}, {'x': 500, 'y': 683, 'width': 70, 'height': 36}, {'x': 164, 'y': 452, 'width': 57, 'height': 48}, {'x': 88, 'y': 482, 'width': 42, 'height': 41}, {'x': 405, 'y': 272, 'width': 36, 'height': 35}, {'x': 342, 'y': 208, 'width': 26, 'height': 26}, {'x': 335, 'y': 99, 'width': 40, 'height': 26}]",60754015,9,False,True
12741,1,60754,9176,760,1-9176,"[{'x': 455, 'y': 322, 'width': 45, 'height': 40}, {'x': 183, 'y': 643, 'width': 82, 'height': 62}, {'x': 160, 'y': 470, 'width': 57, 'height': 48}, {'x': 84, 'y': 500, 'width': 42, 'height': 41}, {'x': 403, 'y': 286, 'width': 36, 'height': 36}, {'x': 342, 'y': 221, 'width': 26, 'height': 25}, {'x': 335, 'y': 111, 'width': 40, 'height': 26}]","[{'x': 455, 'y': 322, 'width': 45, 'height': 40}, {'x': 183, 'y': 643, 'width': 82, 'height': 62}, {'x': 160, 'y': 470, 'width': 57, 'height': 48}, {'x': 84, 'y': 500, 'width': 42, 'height': 41}, {'x': 403, 'y': 286, 'width': 36, 'height': 36}, {'x': 342, 'y': 221, 'width': 26, 'height': 25}, {'x': 335, 'y': 111, 'width': 40, 'height': 26}]",60754015,7,False,True
12742,1,60754,9177,761,1-9177,"[{'x': 453, 'y': 336, 'width': 45, 'height': 40}, {'x': 183, 'y': 661, 'width': 82, 'height': 58}, {'x': 156, 'y': 489, 'width': 57, 'height': 48}, {'x': 79, 'y': 519, 'width': 42, 'height': 41}, {'x': 400, 'y': 301, 'width': 36, 'height': 37}, {'x': 499, 'y': 343, 'width': 40, 'height': 42}, {'x': 339, 'y': 231, 'width': 26, 'height': 25}, {'x': 334, 'y': 116, 'width': 41, 'height': 29}]","[{'x': 453, 'y': 336, 'width': 45, 'height': 40}, {'x': 183, 'y': 661, 'width': 82, 'height': 58}, {'x': 156, 'y': 489, 'width': 57, 'height': 48}, {'x': 79, 'y': 519, 'width': 42, 'height': 41}, {'x': 400, 'y': 301, 'width': 36, 'height': 37}, {'x': 499, 'y': 343, 'width': 40, 'height': 42}, {'x': 339, 'y': 231, 'width': 26, 'height': 25}, {'x': 334, 'y': 116, 'width': 41, 'height': 29}]",60754015,8,False,True
12743,1,60754,9178,762,1-9178,"[{'x': 451, 'y': 350, 'width': 45, 'height': 40}, {'x': 172, 'y': 671, 'width': 82, 'height': 48}, {'x': 150, 'y': 497, 'width': 57, 'height': 48}, {'x': 72, 'y': 530, 'width': 42, 'height': 41}, {'x': 397, 'y': 315, 'width': 37, 'height': 38}, {'x': 494, 'y': 346, 'width': 46, 'height': 48}, {'x': 337, 'y': 236, 'width': 26, 'height': 25}, {'x': 333, 'y': 121, 'width': 42, 'height': 32}]","[{'x': 451, 'y': 350, 'width': 45, 'height': 40}, {'x': 172, 'y': 671, 'width': 82, 'height': 48}, {'x': 150, 'y': 497, 'width': 57, 'height': 48}, {'x': 72, 'y': 530, 'width': 42, 'height': 41}, {'x': 397, 'y': 315, 'width': 37, 'height': 38}, {'x': 494, 'y': 346, 'width': 46, 'height': 48}, {'x': 337, 'y': 236, 'width': 26, 'height': 25}, {'x': 333, 'y': 121, 'width': 42, 'height': 32}]",60754015,8,False,True
12744,1,60754,9179,763,1-9179,"[{'x': 449, 'y': 355, 'width': 45, 'height': 40}, {'x': 173, 'y': 678, 'width': 82, 'height': 41}, {'x': 145, 'y': 505, 'width': 57, 'height': 48}, {'x': 66, 'y': 541, 'width': 42, 'height': 41}, {'x': 394, 'y': 317, 'width': 37, 'height': 39}, {'x': 497, 'y': 356, 'width': 37, 'height': 44}, {'x': 333, 'y': 238, 'width': 26, 'height': 25}, {'x': 328, 'y': 121, 'width': 42, 'height': 32}]","[{'x': 449, 'y': 355, 'width': 45, 'height': 40}, {'x': 173, 'y': 678, 'width': 82, 'height': 41}, {'x': 145, 'y': 505, 'width': 57, 'height': 48}, {'x': 66, 'y': 541, 'width': 42, 'height': 41}, {'x': 394, 'y': 317, 'width': 37, 'height': 39}, {'x': 497, 'y': 356, 'width': 37, 'height': 44}, {'x': 333, 'y': 238, 'width': 26, 'height': 25}, {'x': 328, 'y': 121, 'width': 42, 'height': 32}]",60754015,8,False,True
12745,1,60754,9180,764,1-9180,"[{'x': 447, 'y': 361, 'width': 45, 'height': 40}, {'x': 173, 'y': 690, 'width': 82, 'height': 29}, {'x': 140, 'y': 513, 'width': 57, 'height': 48}, {'x': 61, 'y': 545, 'width': 42, 'height': 41}, {'x': 391, 'y': 318, 'width': 37, 'height': 39}, {'x': 494, 'y': 355, 'width': 35, 'height': 46}, {'x': 330, 'y': 241, 'width': 26, 'height': 25}, {'x': 323, 'y': 120, 'width': 42, 'height': 32}]","[{'x': 447, 'y': 361, 'width': 45, 'height': 40}, {'x': 173, 'y': 690, 'width': 82, 'height': 29}, {'x': 140, 'y': 513, 'width': 57, 'height': 48}, {'x': 61, 'y': 545, 'width': 42, 'height': 41}, {'x': 391, 'y': 318, 'width': 37, 'height': 39}, {'x': 494, 'y': 355, 'width': 35, 'height': 46}, {'x': 330, 'y': 241, 'width': 26, 'height': 25}, {'x': 323, 'y': 120, 'width': 42, 'height': 32}]",60754015,8,False,True
12746,1,60754,9181,765,1-9181,"[{'x': 445, 'y': 366, 'width': 45, 'height': 40}, {'x': 135, 'y': 521, 'width': 57, 'height': 48}, {'x': 55, 'y': 549, 'width': 42, 'height': 41}, {'x': 388, 'y': 320, 'width': 38, 'height': 40}, {'x': 489, 'y': 357, 'width': 37, 'height': 44}, {'x': 326, 'y': 238, 'width': 26, 'height': 25}, {'x': 320, 'y': 116, 'width': 42, 'height': 32}]","[{'x': 445, 'y': 366, 'width': 45, 'height': 40}, {'x': 135, 'y': 521, 'width': 57, 'height': 48}, {'x': 55, 'y': 549, 'width': 42, 'height': 41}, {'x': 388, 'y': 320, 'width': 38, 'height': 40}, {'x': 489, 'y': 357, 'width': 37, 'height': 44}, {'x': 326, 'y': 238, 'width': 26, 'height': 25}, {'x': 320, 'y': 116, 'width': 42, 'height': 32}]",60754015,7,False,True
12747,1,60754,9182,766,1-9182,"[{'x': 442, 'y': 368, 'width': 47, 'height': 42}, {'x': 131, 'y': 522, 'width': 57, 'height': 48}, {'x': 51, 'y': 554, 'width': 42, 'height': 41}, {'x': 385, 'y': 324, 'width': 39, 'height': 42}, {'x': 491, 'y': 359, 'width': 36, 'height': 39}, {'x': 322, 'y': 236, 'width': 26, 'height': 25}, {'x': 316, 'y': 112, 'width': 42, 'height': 32}]","[{'x': 442, 'y': 368, 'width': 47, 'height': 42}, {'x': 131, 'y': 522, 'width': 57, 'height': 48}, {'x': 51, 'y': 554, 'width': 42, 'height': 41}, {'x': 385, 'y': 324, 'width': 39, 'height': 42}, {'x': 491, 'y': 359, 'width': 36, 'height': 39}, {'x': 322, 'y': 236, 'width': 26, 'height': 25}, {'x': 316, 'y': 112, 'width': 42, 'height': 32}]",60754015,7,False,True
12748,1,60754,9183,767,1-9183,"[{'x': 440, 'y': 371, 'width': 48, 'height': 44}, {'x': 127, 'y': 523, 'width': 57, 'height': 48}, {'x': 46, 'y': 559, 'width': 42, 'height': 41}, {'x': 382, 'y': 329, 'width': 40, 'height': 43}, {'x': 491, 'y': 367, 'width': 36, 'height': 39}, {'x': 318, 'y': 234, 'width': 26, 'height': 25}, {'x': 312, 'y': 108, 'width': 42, 'height': 32}]","[{'x': 440, 'y': 371, 'width': 48, 'height': 44}, {'x': 127, 'y': 523, 'width': 57, 'height': 48}, {'x': 46, 'y': 559, 'width': 42, 'height': 41}, {'x': 382, 'y': 329, 'width': 40, 'height': 43}, {'x': 491, 'y': 367, 'width': 36, 'height': 39}, {'x': 318, 'y': 234, 'width': 26, 'height': 25}, {'x': 312, 'y': 108, 'width': 42, 'height': 32}]",60754015,7,False,True
12749,1,60754,9184,768,1-9184,"[{'x': 437, 'y': 373, 'width': 49, 'height': 46}, {'x': 122, 'y': 536, 'width': 57, 'height': 48}, {'x': 43, 'y': 569, 'width': 42, 'height': 41}, {'x': 379, 'y': 333, 'width': 42, 'height': 44}, {'x': 491, 'y': 376, 'width': 36, 'height': 39}, {'x': 318, 'y': 241, 'width': 27, 'height': 25}, {'x': 312, 'y': 110, 'width': 42, 'height': 32}]","[{'x': 437, 'y': 373, 'width': 49, 'height': 46}, {'x': 122, 'y': 536, 'width': 57, 'height': 48}, {'x': 43, 'y': 569, 'width': 42, 'height': 41}, {'x': 379, 'y': 333, 'width': 42, 'height': 44}, {'x': 491, 'y': 376, 'width': 36, 'height': 39}, {'x': 318, 'y': 241, 'width': 27, 'height': 25}, {'x': 312, 'y': 110, 'width': 42, 'height': 32}]",60754015,7,False,True
12750,1,60754,9185,769,1-9185,"[{'x': 434, 'y': 376, 'width': 51, 'height': 49}, {'x': 117, 'y': 549, 'width': 57, 'height': 48}, {'x': 39, 'y': 578, 'width': 42, 'height': 41}, {'x': 376, 'y': 338, 'width': 43, 'height': 45}, {'x': 491, 'y': 385, 'width': 36, 'height': 39}, {'x': 318, 'y': 248, 'width': 28, 'height': 25}, {'x': 313, 'y': 118, 'width': 42, 'height': 32}]","[{'x': 434, 'y': 376, 'width': 51, 'height': 49}, {'x': 117, 'y': 549, 'width': 57, 'height': 48}, {'x': 39, 'y': 578, 'width': 42, 'height': 41}, {'x': 376, 'y': 338, 'width': 43, 'height': 45}, {'x': 491, 'y': 385, 'width': 36, 'height': 39}, {'x': 318, 'y': 248, 'width': 28, 'height': 25}, {'x': 313, 'y': 118, 'width': 42, 'height': 32}]",60754015,7,False,True
12751,1,60754,9186,770,1-9186,"[{'x': 436, 'y': 387, 'width': 51, 'height': 49}, {'x': 116, 'y': 562, 'width': 67, 'height': 49}, {'x': 40, 'y': 597, 'width': 42, 'height': 41}, {'x': 382, 'y': 356, 'width': 42, 'height': 34}, {'x': 490, 'y': 393, 'width': 36, 'height': 39}, {'x': 319, 'y': 255, 'width': 29, 'height': 26}, {'x': 314, 'y': 127, 'width': 42, 'height': 32}]","[{'x': 436, 'y': 387, 'width': 51, 'height': 49}, {'x': 116, 'y': 562, 'width': 67, 'height': 49}, {'x': 40, 'y': 597, 'width': 42, 'height': 41}, {'x': 382, 'y': 356, 'width': 42, 'height': 34}, {'x': 490, 'y': 393, 'width': 36, 'height': 39}, {'x': 319, 'y': 255, 'width': 29, 'height': 26}, {'x': 314, 'y': 127, 'width': 42, 'height': 32}]",60754015,7,False,True
12752,1,60754,9187,771,1-9187,"[{'x': 438, 'y': 399, 'width': 51, 'height': 49}, {'x': 118, 'y': 577, 'width': 68, 'height': 55}, {'x': 40, 'y': 615, 'width': 42, 'height': 41}, {'x': 381, 'y': 369, 'width': 44, 'height': 34}, {'x': 490, 'y': 402, 'width': 36, 'height': 39}, {'x': 319, 'y': 262, 'width': 30, 'height': 26}, {'x': 314, 'y': 135, 'width': 42, 'height': 32}]","[{'x': 438, 'y': 399, 'width': 51, 'height': 49}, {'x': 118, 'y': 577, 'width': 68, 'height': 55}, {'x': 40, 'y': 615, 'width': 42, 'height': 41}, {'x': 381, 'y': 369, 'width': 44, 'height': 34}, {'x': 490, 'y': 402, 'width': 36, 'height': 39}, {'x': 319, 'y': 262, 'width': 30, 'height': 26}, {'x': 314, 'y': 135, 'width': 42, 'height': 32}]",60754015,7,False,True
12753,1,60754,9188,772,1-9188,"[{'x': 440, 'y': 410, 'width': 51, 'height': 49}, {'x': 108, 'y': 592, 'width': 80, 'height': 57}, {'x': 41, 'y': 632, 'width': 42, 'height': 41}, {'x': 385, 'y': 380, 'width': 42, 'height': 35}, {'x': 491, 'y': 412, 'width': 36, 'height': 39}, {'x': 319, 'y': 269, 'width': 31, 'height': 26}, {'x': 315, 'y': 143, 'width': 42, 'height': 32}]","[{'x': 440, 'y': 410, 'width': 51, 'height': 49}, {'x': 108, 'y': 592, 'width': 80, 'height': 57}, {'x': 41, 'y': 632, 'width': 42, 'height': 41}, {'x': 385, 'y': 380, 'width': 42, 'height': 35}, {'x': 491, 'y': 412, 'width': 36, 'height': 39}, {'x': 319, 'y': 269, 'width': 31, 'height': 26}, {'x': 315, 'y': 143, 'width': 42, 'height': 32}]",60754015,7,False,True
12754,1,60754,9189,773,1-9189,"[{'x': 442, 'y': 421, 'width': 51, 'height': 49}, {'x': 110, 'y': 606, 'width': 78, 'height': 55}, {'x': 42, 'y': 648, 'width': 42, 'height': 41}, {'x': 384, 'y': 392, 'width': 44, 'height': 34}, {'x': 492, 'y': 422, 'width': 36, 'height': 39}, {'x': 318, 'y': 276, 'width': 40, 'height': 30}, {'x': 316, 'y': 148, 'width': 42, 'height': 32}]","[{'x': 442, 'y': 421, 'width': 51, 'height': 49}, {'x': 110, 'y': 606, 'width': 78, 'height': 55}, {'x': 42, 'y': 648, 'width': 42, 'height': 41}, {'x': 384, 'y': 392, 'width': 44, 'height': 34}, {'x': 492, 'y': 422, 'width': 36, 'height': 39}, {'x': 318, 'y': 276, 'width': 40, 'height': 30}, {'x': 316, 'y': 148, 'width': 42, 'height': 32}]",60754015,7,False,True
