,video_id,sequence,video_frame,sequence_frame,image_id,annotations,clamped_annotations
18401,2,22643,5769,406,2-5769,"[{'x': 613, 'y': 384, 'width': 59, 'height': 51}, {'x': 627, 'y': 515, 'width': 55, 'height': 45}, {'x': 720, 'y': 522, 'width': 71, 'height': 62}, {'x': 658, 'y': 552, 'width': 66, 'height': 65}, {'x': 1000, 'y': 180, 'width': 53, 'height': 48}, {'x': 1147, 'y': 89, 'width': 65, 'height': 60}, {'x': 1081, 'y': 212, 'width': 75, 'height': 58}, {'x': 470, 'y': 539, 'width': 57, 'height': 54}, {'x': 515, 'y': 549, 'width': 42, 'height': 30}, {'x': 894, 'y': 206, 'width': 63, 'height': 58}, {'x': 332, 'y': 294, 'width': 62, 'height': 54}, {'x': 1226, 'y': 542, 'width': 53, 'height': 77}, {'x': 1026, 'y': 456, 'width': 71, 'height': 60}, {'x': 751, 'y': 640, 'width': 56, 'height': 37}, {'x': 442, 'y': 10, 'width': 50, 'height': 36}, {'x': 392, 'y': 12, 'width': 41, 'height': 24}, {'x': 719, 'y': 610, 'width': 70, 'height': 56}]","[{'x': 613, 'y': 384, 'width': 59, 'height': 51}, {'x': 627, 'y': 515, 'width': 55, 'height': 45}, {'x': 720, 'y': 522, 'width': 71, 'height': 62}, {'x': 658, 'y': 552, 'width': 66, 'height': 65}, {'x': 1000, 'y': 180, 'width': 53, 'height': 48}, {'x': 1147, 'y': 89, 'width': 65, 'height': 60}, {'x': 1081, 'y': 212, 'width': 75, 'height': 58}, {'x': 470, 'y': 539, 'width': 57, 'height': 54}, {'x': 515, 'y': 549, 'width': 42, 'height': 30}, {'x': 894, 'y': 206, 'width': 63, 'height': 58}, {'x': 332, 'y': 294, 'width': 62, 'height': 54}, {'x': 1226, 'y': 542, 'width': 53, 'height': 77}, {'x': 1026, 'y': 456, 'width': 71, 'height': 60}, {'x': 751, 'y': 640, 'width': 56, 'height': 37}, {'x': 442, 'y': 10, 'width': 50, 'height': 36}, {'x': 392, 'y': 12, 'width': 41, 'height': 24}, {'x': 719, 'y': 610, 'width': 70, 'height': 56}]"
18402,2,22643,5770,407,2-5770,"[{'x': 618, 'y': 391, 'width': 61, 'height': 54}, {'x': 632, 'y': 522, 'width': 60, 'height': 48}, {'x': 727, 'y': 530, 'width': 70, 'height': 60}, {'x': 663, 'y': 561, 'width': 64, 'height': 64}, {'x': 1008, 'y': 185, 'width': 53, 'height': 48}, {'x': 1157, 'y': 91, 'width': 66, 'height': 62}, {'x': 1090, 'y': 218, 'width': 75, 'height': 58}, {'x': 472, 'y': 548, 'width': 58, 'height': 55}, {'x': 521, 'y': 559, 'width': 49, 'height': 37}, {'x': 899, 'y': 211, 'width': 63, 'height': 58}, {'x': 332, 'y': 302, 'width': 62, 'height': 55}, {'x': 1243, 'y': 554, 'width': 36, 'height': 77}, {'x': 1037, 'y': 462, 'width': 68, 'height': 58}, {'x': 755, 'y': 653, 'width': 62, 'height': 37}, {'x': 443, 'y': 11, 'width': 51, 'height': 38}, {'x': 393, 'y': 14, 'width': 41, 'height': 24}, {'x': 727, 'y': 622, 'width': 70, 'height': 56}]","[{'x': 618, 'y': 391, 'width': 61, 'height': 54}, {'x': 632, 'y': 522, 'width': 60, 'height': 48}, {'x': 727, 'y': 530, 'width': 70, 'height': 60}, {'x': 663, 'y': 561, 'width': 64, 'height': 64}, {'x': 1008, 'y': 185, 'width': 53, 'height': 48}, {'x': 1157, 'y': 91, 'width': 66, 'height': 62}, {'x': 1090, 'y': 218, 'width': 75, 'height': 58}, {'x': 472, 'y': 548, 'width': 58, 'height': 55}, {'x': 521, 'y': 559, 'width': 49, 'height': 37}, {'x': 899, 'y': 211, 'width': 63, 'height': 58}, {'x': 332, 'y': 302, 'width': 62, 'height': 55}, {'x': 1243, 'y': 554, 'width': 36, 'height': 77}, {'x': 1037, 'y': 462, 'width': 68, 'height': 58}, {'x': 755, 'y': 653, 'width': 62, 'height': 37}, {'x': 443, 'y': 11, 'width': 51, 'height': 38}, {'x': 393, 'y': 14, 'width': 41, 'height': 24}, {'x': 727, 'y': 622, 'width': 70, 'height': 56}]"
18403,2,22643,5771,408,2-5771,"[{'x': 620, 'y': 398, 'width': 60, 'height': 54}, {'x': 636, 'y': 532, 'width': 55, 'height': 44}, {'x': 730, 'y': 540, 'width': 69, 'height': 62}, {'x': 667, 'y': 570, 'width': 62, 'height': 62}, {'x': 1015, 'y': 189, 'width': 53, 'height': 48}, {'x': 1166, 'y': 93, 'width': 66, 'height': 64}, {'x': 1099, 'y': 223, 'width': 75, 'height': 58}, {'x': 474, 'y': 557, 'width': 58, 'height': 56}, {'x': 522, 'y': 571, 'width': 49, 'height': 37}, {'x': 905, 'y': 215, 'width': 63, 'height': 58}, {'x': 333, 'y': 310, 'width': 62, 'height': 55}, {'x': 1038, 'y': 472, 'width': 79, 'height': 56}, {'x': 755, 'y': 669, 'width': 69, 'height': 42}, {'x': 444, 'y': 12, 'width': 52, 'height': 39}, {'x': 395, 'y': 16, 'width': 41, 'height': 24}, {'x': 729, 'y': 634, 'width': 70, 'height': 54}]","[{'x': 620, 'y': 398, 'width': 60, 'height': 54}, {'x': 636, 'y': 532, 'width': 55, 'height': 44}, {'x': 730, 'y': 540, 'width': 69, 'height': 62}, {'x': 667, 'y': 570, 'width': 62, 'height': 62}, {'x': 1015, 'y': 189, 'width': 53, 'height': 48}, {'x': 1166, 'y': 93, 'width': 66, 'height': 64}, {'x': 1099, 'y': 223, 'width': 75, 'height': 58}, {'x': 474, 'y': 557, 'width': 58, 'height': 56}, {'x': 522, 'y': 571, 'width': 49, 'height': 37}, {'x': 905, 'y': 215, 'width': 63, 'height': 58}, {'x': 333, 'y': 310, 'width': 62, 'height': 55}, {'x': 1038, 'y': 472, 'width': 79, 'height': 56}, {'x': 755, 'y': 669, 'width': 69, 'height': 42}, {'x': 444, 'y': 12, 'width': 52, 'height': 39}, {'x': 395, 'y': 16, 'width': 41, 'height': 24}, {'x': 729, 'y': 634, 'width': 70, 'height': 54}]"
18404,2,22643,5772,409,2-5772,"[{'x': 623, 'y': 410, 'width': 55, 'height': 52}, {'x': 637, 'y': 541, 'width': 55, 'height': 46}, {'x': 734, 'y': 550, 'width': 68, 'height': 64}, {'x': 668, 'y': 581, 'width': 68, 'height': 60}, {'x': 1022, 'y': 194, 'width': 53, 'height': 48}, {'x': 1176, 'y': 96, 'width': 67, 'height': 66}, {'x': 1107, 'y': 229, 'width': 75, 'height': 58}, {'x': 476, 'y': 565, 'width': 59, 'height': 57}, {'x': 523, 'y': 582, 'width': 49, 'height': 36}, {'x': 910, 'y': 220, 'width': 63, 'height': 58}, {'x': 333, 'y': 318, 'width': 62, 'height': 56}, {'x': 1050, 'y': 484, 'width': 69, 'height': 56}, {'x': 758, 'y': 678, 'width': 69, 'height': 41}, {'x': 443, 'y': 14, 'width': 53, 'height': 41}, {'x': 393, 'y': 19, 'width': 42, 'height': 25}, {'x': 733, 'y': 648, 'width': 72, 'height': 58}]","[{'x': 623, 'y': 410, 'width': 55, 'height': 52}, {'x': 637, 'y': 541, 'width': 55, 'height': 46}, {'x': 734, 'y': 550, 'width': 68, 'height': 64}, {'x': 668, 'y': 581, 'width': 68, 'height': 60}, {'x': 1022, 'y': 194, 'width': 53, 'height': 48}, {'x': 1176, 'y': 96, 'width': 67, 'height': 66}, {'x': 1107, 'y': 229, 'width': 75, 'height': 58}, {'x': 476, 'y': 565, 'width': 59, 'height': 57}, {'x': 523, 'y': 582, 'width': 49, 'height': 36}, {'x': 910, 'y': 220, 'width': 63, 'height': 58}, {'x': 333, 'y': 318, 'width': 62, 'height': 56}, {'x': 1050, 'y': 484, 'width': 69, 'height': 56}, {'x': 758, 'y': 678, 'width': 69, 'height': 41}, {'x': 443, 'y': 14, 'width': 53, 'height': 41}, {'x': 393, 'y': 19, 'width': 42, 'height': 25}, {'x': 733, 'y': 648, 'width': 72, 'height': 58}]"
18405,2,22643,5773,410,2-5773,"[{'x': 624, 'y': 418, 'width': 56, 'height': 58}, {'x': 638, 'y': 550, 'width': 57, 'height': 50}, {'x': 734, 'y': 563, 'width': 72, 'height': 62}, {'x': 671, 'y': 594, 'width': 64, 'height': 60}, {'x': 1026, 'y': 203, 'width': 55, 'height': 50}, {'x': 1183, 'y': 105, 'width': 67, 'height': 66}, {'x': 1115, 'y': 238, 'width': 76, 'height': 59}, {'x': 480, 'y': 578, 'width': 64, 'height': 54}, {'x': 525, 'y': 593, 'width': 49, 'height': 35}, {'x': 913, 'y': 229, 'width': 63, 'height': 58}, {'x': 330, 'y': 327, 'width': 63, 'height': 58}, {'x': 1054, 'y': 491, 'width': 76, 'height': 61}, {'x': 764, 'y': 699, 'width': 69, 'height': 20}, {'x': 442, 'y': 16, 'width': 54, 'height': 43}, {'x': 392, 'y': 22, 'width': 42, 'height': 27}, {'x': 736, 'y': 662, 'width': 69, 'height': 55}, {'x': 558, 'y': 29, 'width': 35, 'height': 36}]","[{'x': 624, 'y': 418, 'width': 56, 'height': 58}, {'x': 638, 'y': 550, 'width': 57, 'height': 50}, {'x': 734, 'y': 563, 'width': 72, 'height': 62}, {'x': 671, 'y': 594, 'width': 64, 'height': 60}, {'x': 1026, 'y': 203, 'width': 55, 'height': 50}, {'x': 1183, 'y': 105, 'width': 67, 'height': 66}, {'x': 1115, 'y': 238, 'width': 76, 'height': 59}, {'x': 480, 'y': 578, 'width': 64, 'height': 54}, {'x': 525, 'y': 593, 'width': 49, 'height': 35}, {'x': 913, 'y': 229, 'width': 63, 'height': 58}, {'x': 330, 'y': 327, 'width': 63, 'height': 58}, {'x': 1054, 'y': 491, 'width': 76, 'height': 61}, {'x': 764, 'y': 699, 'width': 69, 'height': 20}, {'x': 442, 'y': 16, 'width': 54, 'height': 43}, {'x': 392, 'y': 22, 'width': 42, 'height': 27}, {'x': 736, 'y': 662, 'width': 69, 'height': 55}, {'x': 558, 'y': 29, 'width': 35, 'height': 36}]"
18406,2,22643,5774,411,2-5774,"[{'x': 626, 'y': 428, 'width': 58, 'height': 62}, {'x': 638, 'y': 560, 'width': 58, 'height': 52}, {'x': 739, 'y': 580, 'width': 68, 'height': 59}, {'x': 673, 'y': 610, 'width': 64, 'height': 57}, {'x': 1029, 'y': 212, 'width': 57, 'height': 51}, {'x': 1190, 'y': 114, 'width': 67, 'height': 66}, {'x': 1124, 'y': 247, 'width': 76, 'height': 59}, {'x': 479, 'y': 590, 'width': 63, 'height': 53}, {'x': 526, 'y': 604, 'width': 48, 'height': 35}, {'x': 915, 'y': 238, 'width': 63, 'height': 58}, {'x': 327, 'y': 336, 'width': 64, 'height': 60}, {'x': 1062, 'y': 502, 'width': 71, 'height': 62}, {'x': 441, 'y': 19, 'width': 55, 'height': 46}, {'x': 390, 'y': 26, 'width': 42, 'height': 28}, {'x': 738, 'y': 677, 'width': 68, 'height': 42}, {'x': 563, 'y': 30, 'width': 35, 'height': 36}]","[{'x': 626, 'y': 428, 'width': 58, 'height': 62}, {'x': 638, 'y': 560, 'width': 58, 'height': 52}, {'x': 739, 'y': 580, 'width': 68, 'height': 59}, {'x': 673, 'y': 610, 'width': 64, 'height': 57}, {'x': 1029, 'y': 212, 'width': 57, 'height': 51}, {'x': 1190, 'y': 114, 'width': 67, 'height': 66}, {'x': 1124, 'y': 247, 'width': 76, 'height': 59}, {'x': 479, 'y': 590, 'width': 63, 'height': 53}, {'x': 526, 'y': 604, 'width': 48, 'height': 35}, {'x': 915, 'y': 238, 'width': 63, 'height': 58}, {'x': 327, 'y': 336, 'width': 64, 'height': 60}, {'x': 1062, 'y': 502, 'width': 71, 'height': 62}, {'x': 441, 'y': 19, 'width': 55, 'height': 46}, {'x': 390, 'y': 26, 'width': 42, 'height': 28}, {'x': 738, 'y': 677, 'width': 68, 'height': 42}, {'x': 563, 'y': 30, 'width': 35, 'height': 36}]"
18407,2,22643,5775,412,2-5775,"[{'x': 624, 'y': 442, 'width': 60, 'height': 56}, {'x': 640, 'y': 573, 'width': 52, 'height': 50}, {'x': 736, 'y': 590, 'width': 76, 'height': 62}, {'x': 676, 'y': 620, 'width': 63, 'height': 60}, {'x': 1033, 'y': 221, 'width': 58, 'height': 52}, {'x': 1196, 'y': 123, 'width': 67, 'height': 66}, {'x': 1132, 'y': 256, 'width': 77, 'height': 60}, {'x': 478, 'y': 606, 'width': 65, 'height': 52}, {'x': 531, 'y': 618, 'width': 38, 'height': 36}, {'x': 917, 'y': 246, 'width': 63, 'height': 58}, {'x': 324, 'y': 345, 'width': 66, 'height': 61}, {'x': 1066, 'y': 517, 'width': 76, 'height': 59}, {'x': 440, 'y': 21, 'width': 56, 'height': 48}, {'x': 388, 'y': 29, 'width': 43, 'height': 30}, {'x': 738, 'y': 677, 'width': 68, 'height': 42}, {'x': 559, 'y': 36, 'width': 35, 'height': 36}]","[{'x': 624, 'y': 442, 'width': 60, 'height': 56}, {'x': 640, 'y': 573, 'width': 52, 'height': 50}, {'x': 736, 'y': 590, 'width': 76, 'height': 62}, {'x': 676, 'y': 620, 'width': 63, 'height': 60}, {'x': 1033, 'y': 221, 'width': 58, 'height': 52}, {'x': 1196, 'y': 123, 'width': 67, 'height': 66}, {'x': 1132, 'y': 256, 'width': 77, 'height': 60}, {'x': 478, 'y': 606, 'width': 65, 'height': 52}, {'x': 531, 'y': 618, 'width': 38, 'height': 36}, {'x': 917, 'y': 246, 'width': 63, 'height': 58}, {'x': 324, 'y': 345, 'width': 66, 'height': 61}, {'x': 1066, 'y': 517, 'width': 76, 'height': 59}, {'x': 440, 'y': 21, 'width': 56, 'height': 48}, {'x': 388, 'y': 29, 'width': 43, 'height': 30}, {'x': 738, 'y': 677, 'width': 68, 'height': 42}, {'x': 559, 'y': 36, 'width': 35, 'height': 36}]"
18408,2,22643,5776,413,2-5776,"[{'x': 624, 'y': 452, 'width': 59, 'height': 58}, {'x': 641, 'y': 586, 'width': 55, 'height': 50}, {'x': 734, 'y': 602, 'width': 82, 'height': 66}, {'x': 676, 'y': 633, 'width': 64, 'height': 69}, {'x': 1037, 'y': 230, 'width': 60, 'height': 53}, {'x': 1203, 'y': 132, 'width': 67, 'height': 66}, {'x': 1140, 'y': 265, 'width': 77, 'height': 61}, {'x': 477, 'y': 621, 'width': 66, 'height': 52}, {'x': 529, 'y': 630, 'width': 40, 'height': 37}, {'x': 919, 'y': 255, 'width': 63, 'height': 58}, {'x': 320, 'y': 354, 'width': 67, 'height': 63}, {'x': 1074, 'y': 528, 'width': 69, 'height': 59}, {'x': 439, 'y': 24, 'width': 57, 'height': 50}, {'x': 387, 'y': 32, 'width': 43, 'height': 31}, {'x': 554, 'y': 41, 'width': 35, 'height': 36}]","[{'x': 624, 'y': 452, 'width': 59, 'height': 58}, {'x': 641, 'y': 586, 'width': 55, 'height': 50}, {'x': 734, 'y': 602, 'width': 82, 'height': 66}, {'x': 676, 'y': 633, 'width': 64, 'height': 69}, {'x': 1037, 'y': 230, 'width': 60, 'height': 53}, {'x': 1203, 'y': 132, 'width': 67, 'height': 66}, {'x': 1140, 'y': 265, 'width': 77, 'height': 61}, {'x': 477, 'y': 621, 'width': 66, 'height': 52}, {'x': 529, 'y': 630, 'width': 40, 'height': 37}, {'x': 919, 'y': 255, 'width': 63, 'height': 58}, {'x': 320, 'y': 354, 'width': 67, 'height': 63}, {'x': 1074, 'y': 528, 'width': 69, 'height': 59}, {'x': 439, 'y': 24, 'width': 57, 'height': 50}, {'x': 387, 'y': 32, 'width': 43, 'height': 31}, {'x': 554, 'y': 41, 'width': 35, 'height': 36}]"
18409,2,22643,5777,414,2-5777,"[{'x': 620, 'y': 463, 'width': 60, 'height': 58}, {'x': 638, 'y': 600, 'width': 59, 'height': 50}, {'x': 735, 'y': 617, 'width': 80, 'height': 66}, {'x': 672, 'y': 645, 'width': 70, 'height': 67}, {'x': 1036, 'y': 240, 'width': 62, 'height': 54}, {'x': 1202, 'y': 142, 'width': 67, 'height': 66}, {'x': 1138, 'y': 276, 'width': 78, 'height': 62}, {'x': 475, 'y': 634, 'width': 65, 'height': 51}, {'x': 527, 'y': 641, 'width': 37, 'height': 38}, {'x': 918, 'y': 265, 'width': 63, 'height': 58}, {'x': 317, 'y': 363, 'width': 68, 'height': 64}, {'x': 1074, 'y': 539, 'width': 73, 'height': 61}, {'x': 437, 'y': 29, 'width': 57, 'height': 50}, {'x': 383, 'y': 36, 'width': 43, 'height': 31}, {'x': 550, 'y': 47, 'width': 35, 'height': 36}]","[{'x': 620, 'y': 463, 'width': 60, 'height': 58}, {'x': 638, 'y': 600, 'width': 59, 'height': 50}, {'x': 735, 'y': 617, 'width': 80, 'height': 66}, {'x': 672, 'y': 645, 'width': 70, 'height': 67}, {'x': 1036, 'y': 240, 'width': 62, 'height': 54}, {'x': 1202, 'y': 142, 'width': 67, 'height': 66}, {'x': 1138, 'y': 276, 'width': 78, 'height': 62}, {'x': 475, 'y': 634, 'width': 65, 'height': 51}, {'x': 527, 'y': 641, 'width': 37, 'height': 38}, {'x': 918, 'y': 265, 'width': 63, 'height': 58}, {'x': 317, 'y': 363, 'width': 68, 'height': 64}, {'x': 1074, 'y': 539, 'width': 73, 'height': 61}, {'x': 437, 'y': 29, 'width': 57, 'height': 50}, {'x': 383, 'y': 36, 'width': 43, 'height': 31}, {'x': 550, 'y': 47, 'width': 35, 'height': 36}]"
18410,2,22643,5778,415,2-5778,"[{'x': 618, 'y': 476, 'width': 57, 'height': 60}, {'x': 636, 'y': 612, 'width': 56, 'height': 51}, {'x': 735, 'y': 630, 'width': 76, 'height': 64}, {'x': 672, 'y': 664, 'width': 64, 'height': 56}, {'x': 1036, 'y': 250, 'width': 63, 'height': 55}, {'x': 1201, 'y': 153, 'width': 67, 'height': 66}, {'x': 1136, 'y': 286, 'width': 79, 'height': 63}, {'x': 467, 'y': 645, 'width': 72, 'height': 56}, {'x': 526, 'y': 653, 'width': 34, 'height': 40}, {'x': 918, 'y': 275, 'width': 63, 'height': 58}, {'x': 314, 'y': 372, 'width': 69, 'height': 66}, {'x': 1072, 'y': 546, 'width': 76, 'height': 71}, {'x': 435, 'y': 33, 'width': 57, 'height': 50}, {'x': 378, 'y': 39, 'width': 43, 'height': 31}, {'x': 546, 'y': 53, 'width': 35, 'height': 36}]","[{'x': 618, 'y': 476, 'width': 57, 'height': 60}, {'x': 636, 'y': 612, 'width': 56, 'height': 51}, {'x': 735, 'y': 630, 'width': 76, 'height': 64}, {'x': 672, 'y': 664, 'width': 64, 'height': 56}, {'x': 1036, 'y': 250, 'width': 63, 'height': 55}, {'x': 1201, 'y': 153, 'width': 67, 'height': 66}, {'x': 1136, 'y': 286, 'width': 79, 'height': 63}, {'x': 467, 'y': 645, 'width': 72, 'height': 56}, {'x': 526, 'y': 653, 'width': 34, 'height': 40}, {'x': 918, 'y': 275, 'width': 63, 'height': 58}, {'x': 314, 'y': 372, 'width': 69, 'height': 66}, {'x': 1072, 'y': 546, 'width': 76, 'height': 71}, {'x': 435, 'y': 33, 'width': 57, 'height': 50}, {'x': 378, 'y': 39, 'width': 43, 'height': 31}, {'x': 546, 'y': 53, 'width': 35, 'height': 36}]"
18411,2,22643,5779,416,2-5779,"[{'x': 616, 'y': 488, 'width': 54, 'height': 63}, {'x': 627, 'y': 624, 'width': 62, 'height': 50}, {'x': 734, 'y': 645, 'width': 74, 'height': 63}, {'x': 668, 'y': 679, 'width': 70, 'height': 40}, {'x': 1035, 'y': 261, 'width': 65, 'height': 56}, {'x': 1199, 'y': 163, 'width': 67, 'height': 66}, {'x': 1134, 'y': 297, 'width': 79, 'height': 64}, {'x': 460, 'y': 657, 'width': 74, 'height': 58}, {'x': 524, 'y': 665, 'width': 31, 'height': 41}, {'x': 917, 'y': 286, 'width': 63, 'height': 58}, {'x': 302, 'y': 383, 'width': 70, 'height': 67}, {'x': 1068, 'y': 562, 'width': 76, 'height': 66}, {'x': 427, 'y': 37, 'width': 57, 'height': 50}, {'x': 367, 'y': 42, 'width': 50, 'height': 36}, {'x': 539, 'y': 58, 'width': 35, 'height': 36}]","[{'x': 616, 'y': 488, 'width': 54, 'height': 63}, {'x': 627, 'y': 624, 'width': 62, 'height': 50}, {'x': 734, 'y': 645, 'width': 74, 'height': 63}, {'x': 668, 'y': 679, 'width': 70, 'height': 40}, {'x': 1035, 'y': 261, 'width': 65, 'height': 56}, {'x': 1199, 'y': 163, 'width': 67, 'height': 66}, {'x': 1134, 'y': 297, 'width': 79, 'height': 64}, {'x': 460, 'y': 657, 'width': 74, 'height': 58}, {'x': 524, 'y': 665, 'width': 31, 'height': 41}, {'x': 917, 'y': 286, 'width': 63, 'height': 58}, {'x': 302, 'y': 383, 'width': 70, 'height': 67}, {'x': 1068, 'y': 562, 'width': 76, 'height': 66}, {'x': 427, 'y': 37, 'width': 57, 'height': 50}, {'x': 367, 'y': 42, 'width': 50, 'height': 36}, {'x': 539, 'y': 58, 'width': 35, 'height': 36}]"
18412,2,22643,5780,417,2-5780,"[{'x': 608, 'y': 500, 'width': 59, 'height': 63}, {'x': 624, 'y': 638, 'width': 56, 'height': 48}, {'x': 725, 'y': 657, 'width': 78, 'height': 64}, {'x': 657, 'y': 678, 'width': 71, 'height': 41}, {'x': 1035, 'y': 271, 'width': 67, 'height': 57}, {'x': 1198, 'y': 173, 'width': 67, 'height': 66}, {'x': 1132, 'y': 308, 'width': 80, 'height': 64}, {'x': 451, 'y': 664, 'width': 74, 'height': 55}, {'x': 522, 'y': 676, 'width': 27, 'height': 42}, {'x': 916, 'y': 296, 'width': 63, 'height': 58}, {'x': 289, 'y': 394, 'width': 71, 'height': 69}, {'x': 1063, 'y': 574, 'width': 78, 'height': 63}, {'x': 419, 'y': 41, 'width': 57, 'height': 50}, {'x': 356, 'y': 40, 'width': 54, 'height': 44}, {'x': 531, 'y': 62, 'width': 35, 'height': 36}]","[{'x': 608, 'y': 500, 'width': 59, 'height': 63}, {'x': 624, 'y': 638, 'width': 56, 'height': 48}, {'x': 725, 'y': 657, 'width': 78, 'height': 63}, {'x': 657, 'y': 678, 'width': 71, 'height': 41}, {'x': 1035, 'y': 271, 'width': 67, 'height': 57}, {'x': 1198, 'y': 173, 'width': 67, 'height': 66}, {'x': 1132, 'y': 308, 'width': 80, 'height': 64}, {'x': 451, 'y': 664, 'width': 74, 'height': 55}, {'x': 522, 'y': 676, 'width': 27, 'height': 42}, {'x': 916, 'y': 296, 'width': 63, 'height': 58}, {'x': 289, 'y': 394, 'width': 71, 'height': 69}, {'x': 1063, 'y': 574, 'width': 78, 'height': 63}, {'x': 419, 'y': 41, 'width': 57, 'height': 50}, {'x': 356, 'y': 40, 'width': 54, 'height': 44}, {'x': 531, 'y': 62, 'width': 35, 'height': 36}]"
18413,2,22643,5781,418,2-5781,"[{'x': 602, 'y': 514, 'width': 52, 'height': 61}, {'x': 617, 'y': 652, 'width': 60, 'height': 48}, {'x': 720, 'y': 672, 'width': 75, 'height': 48}, {'x': 1025, 'y': 281, 'width': 68, 'height': 59}, {'x': 1191, 'y': 183, 'width': 67, 'height': 66}, {'x': 1123, 'y': 321, 'width': 81, 'height': 65}, {'x': 438, 'y': 680, 'width': 74, 'height': 39}, {'x': 510, 'y': 696, 'width': 27, 'height': 23}, {'x': 910, 'y': 307, 'width': 63, 'height': 58}, {'x': 277, 'y': 406, 'width': 72, 'height': 70}, {'x': 1060, 'y': 585, 'width': 72, 'height': 68}, {'x': 411, 'y': 44, 'width': 57, 'height': 50}, {'x': 347, 'y': 44, 'width': 53, 'height': 42}, {'x': 523, 'y': 67, 'width': 35, 'height': 36}]","[{'x': 602, 'y': 514, 'width': 52, 'height': 61}, {'x': 617, 'y': 652, 'width': 60, 'height': 48}, {'x': 720, 'y': 672, 'width': 75, 'height': 48}, {'x': 1025, 'y': 281, 'width': 68, 'height': 59}, {'x': 1191, 'y': 183, 'width': 67, 'height': 66}, {'x': 1123, 'y': 321, 'width': 81, 'height': 65}, {'x': 438, 'y': 680, 'width': 74, 'height': 39}, {'x': 510, 'y': 696, 'width': 27, 'height': 23}, {'x': 910, 'y': 307, 'width': 63, 'height': 58}, {'x': 277, 'y': 406, 'width': 72, 'height': 70}, {'x': 1060, 'y': 585, 'width': 72, 'height': 68}, {'x': 411, 'y': 44, 'width': 57, 'height': 50}, {'x': 347, 'y': 44, 'width': 53, 'height': 42}, {'x': 523, 'y': 67, 'width': 35, 'height': 36}]"
18414,2,22643,5782,419,2-5782,"[{'x': 604, 'y': 513, 'width': 50, 'height': 59}, {'x': 607, 'y': 664, 'width': 59, 'height': 51}, {'x': 708, 'y': 687, 'width': 77, 'height': 32}, {'x': 1016, 'y': 292, 'width': 70, 'height': 60}, {'x': 1184, 'y': 194, 'width': 67, 'height': 66}, {'x': 1114, 'y': 334, 'width': 81, 'height': 66}, {'x': 904, 'y': 317, 'width': 63, 'height': 58}, {'x': 265, 'y': 417, 'width': 73, 'height': 72}, {'x': 1046, 'y': 601, 'width': 87, 'height': 67}, {'x': 399, 'y': 50, 'width': 57, 'height': 50}, {'x': 338, 'y': 54, 'width': 48, 'height': 37}, {'x': 516, 'y': 71, 'width': 35, 'height': 36}]","[{'x': 604, 'y': 513, 'width': 50, 'height': 59}, {'x': 607, 'y': 664, 'width': 59, 'height': 51}, {'x': 708, 'y': 687, 'width': 77, 'height': 32}, {'x': 1016, 'y': 292, 'width': 70, 'height': 60}, {'x': 1184, 'y': 194, 'width': 67, 'height': 66}, {'x': 1114, 'y': 334, 'width': 81, 'height': 66}, {'x': 904, 'y': 317, 'width': 63, 'height': 58}, {'x': 265, 'y': 417, 'width': 73, 'height': 72}, {'x': 1046, 'y': 601, 'width': 87, 'height': 67}, {'x': 399, 'y': 50, 'width': 57, 'height': 50}, {'x': 338, 'y': 54, 'width': 48, 'height': 37}, {'x': 516, 'y': 71, 'width': 35, 'height': 36}]"
18415,2,22643,5783,420,2-5783,"[{'x': 581, 'y': 546, 'width': 62, 'height': 58}, {'x': 596, 'y': 678, 'width': 60, 'height': 41}, {'x': 710, 'y': 687, 'width': 78, 'height': 32}, {'x': 1009, 'y': 307, 'width': 70, 'height': 60}, {'x': 1176, 'y': 210, 'width': 67, 'height': 66}, {'x': 1107, 'y': 352, 'width': 82, 'height': 68}, {'x': 895, 'y': 331, 'width': 64, 'height': 60}, {'x': 248, 'y': 432, 'width': 75, 'height': 73}, {'x': 1043, 'y': 613, 'width': 76, 'height': 70}, {'x': 387, 'y': 56, 'width': 57, 'height': 50}, {'x': 328, 'y': 62, 'width': 46, 'height': 31}, {'x': 508, 'y': 76, 'width': 35, 'height': 36}]","[{'x': 581, 'y': 546, 'width': 62, 'height': 58}, {'x': 596, 'y': 678, 'width': 60, 'height': 41}, {'x': 710, 'y': 687, 'width': 78, 'height': 32}, {'x': 1009, 'y': 307, 'width': 70, 'height': 60}, {'x': 1176, 'y': 210, 'width': 67, 'height': 66}, {'x': 1107, 'y': 352, 'width': 82, 'height': 68}, {'x': 895, 'y': 331, 'width': 64, 'height': 60}, {'x': 248, 'y': 432, 'width': 75, 'height': 73}, {'x': 1043, 'y': 613, 'width': 76, 'height': 70}, {'x': 387, 'y': 56, 'width': 57, 'height': 50}, {'x': 328, 'y': 62, 'width': 46, 'height': 31}, {'x': 508, 'y': 76, 'width': 35, 'height': 36}]"
